wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,box_office_revenue,runtime,languages,countries,genres,imdb_id,averageRating,numVotes,lead_actor_1,lead_actor_2,release_year,adjusted_box_office
2682100,/m/07xmz1,the man without a face,1993-08-25,24760338.0,116.0,['English'],['United States of America'],"['Drama', 'Film adaptation']",tt0107501,6.7,31564.0,Mel Gibson,Nick Stahl,1993,37394414.843126446
515151,/m/02kfzz,the ghost and the darkness,1996-10-11,75019405.0,110.0,"['Hindi', 'Swahili', 'English']",['United States of America'],"['Thriller', 'Horror', 'Adventure', 'British Empire Film', 'Costume Adventure', 'Jungle Film', 'Action/Adventure', 'Period piece', 'Drama', 'Suspense', 'Action']",tt0116409,6.8,66949.0,Michael Douglas,Val Kilmer,1996,104189272.39262646
3732839,/m/09xykf,jennifer eight,1992-11-06,11390479.0,125.0,['English'],['United States of America'],"['Thriller', 'Psychological thriller', 'Mystery', 'Suspense', 'Crime Thriller', 'Whodunit']",tt0104549,6.3,18833.0,Andy Garcia,Uma Thurman,1992,17770206.80366001
3058252,/m/08nqp2,fritz the cat,1972-04-12,25000000.0,79.0,"['Yiddish', 'English']",['United States of America'],"['Indie', 'Adult', 'Animation', 'Cult', 'Satire', 'Comedy', 'Pornographic movie']",tt0068612,6.2,14740.0,Skip Hinnant,Rosetta LeNoire,1972,130522076.28714605
2371682,/m/0776n6,any which way you can,1980-12-17,70687344.0,116.0,['English'],['United States of America'],"['Biker Film', 'Buddy film', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Action']",tt0080377,6.1,21352.0,Clint Eastwood,Sondra Locke,1980,200917081.6100672
2400759,/m/079h70,the shootist,1976-08-11,8091910.0,98.0,['English'],['United States of America'],"['Action/Adventure', 'Revisionist Western', 'Western', 'Drama']",tt0075213,7.6,27619.0,John Wayne,Lauren Bacall,1976,32406523.133606985
14581235,/m/03d8l1y,scanners ii: the new order,1991-06-28,14225876.0,104.0,['English'],['Canada'],"['Sci-Fi Horror', 'Science Fiction', 'Horror', 'Indie']",tt0102848,5.3,3830.0,David Hewlett,Deborah Raffin,1991,23014856.403062847
34970809,/m/0j450yv,painted skin: the resurrection,2012-06-28,103131994.0,131.0,['Mandarin Chinese'],['China'],"['Mystery', 'Action', 'Fantasy']",tt2371411,6.2,3721.0,Xun Zhou,Wei Zhao,2012,103131994.0
935847,/m/03rhhk,urban legend,1998-09-25,72527595.0,93.0,['English'],"['United States of America', 'France']","['Horror', 'Slasher', 'Teen']",tt0146336,5.6,73532.0,Jared Leto,Alicia Witt,1998,96156152.16613814
3033155,/m/08lzxj,king kong lives,1986-12-19,4711220.0,105.0,['English'],['United States of America'],"['Monster movie', 'Indie', 'Creature Film', 'Action/Adventure', 'Action', 'Adventure']",tt0091344,4.0,7058.0,Brian Kerwin,Linda Hamilton,1986,9534434.543768734
19480081,/m/04n0z6g,the premature burial,1962-03-07,1250000.0,160.0,['English'],['United States of America'],"['Period piece', 'Horror', 'Costume Horror']",tt0056368,6.5,5022.0,Ray Milland,Hazel Court,1962,9148120.553172443
473776,/m/02dtnx,wasabi,2001-10-31,10366360.0,94.0,"['French', 'Japanese']","['France', 'Japan']","['Thriller', 'Japanese Movies', 'World cinema', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Action']",tt0281364,6.6,43566.0,Jean Reno,Ryôko Hirosue,2001,12812297.866230784
2726812,/m/07_8h_,bob the butler,2005-03-10,7000000.0,90.0,['English'],"['Canada', 'United Kingdom']","['Family Film', 'Slapstick', 'Comedy', 'Indie']",tt0216584,5.6,4248.0,Tom Green,Brooke Shields,2005,8008703.115169719
35767941,/m/0jt0j6p,jackie,2012-05-10,278000.0,100.0,"['Dutch', 'English']",['Netherlands'],"['Comedy film', 'Drama']",tt2108546,6.8,2312.0,Carice van Houten,Jelka van Houten,2012,278000.0
210860,/m/01dybc,super mario bros.,1993-05-28,20915465.0,104.0,['English'],"['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Fantasy Adventure', 'Buddy film', 'Indie', 'Doomsday film', 'Superhero movie', 'Fantasy', 'Comedy', 'Family Film', 'Action', 'Dystopia', 'Adventure']",tt0108255,4.2,64233.0,Bob Hoskins,John Leguizamo,1993,31587677.633758135
3709021,/m/09wkrb,"follow me, boys!",1966-12-01,16207116.0,133.0,['English'],['United States of America'],"['Family Film', 'Family Drama', 'Drama', 'Comedy', 'Childhood Drama']",tt0060420,7.1,2652.0,Fred MacMurray,Vera Miles,1966,111210036.71769676
6809250,/m/0gp_gh,outside providence,1999-09-01,7302522.0,95.0,['English'],['United States of America'],"['Romantic comedy', 'Coming of age', 'Comedy', 'Romance Film', 'Stoner film', 'Teen']",tt0125971,6.4,9454.0,Shawn Hatosy,Amy Smart,1999,9482458.079108838
225505,/m/01gw06,the story of adele h.,1975-10-08,763000.0,70.0,"['French', 'English']",['France'],"['World cinema', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film']",tt0073114,7.2,9153.0,Isabelle Adjani,Bruce Robinson,1975,3254284.6702142465
18449476,/m/0mvtk,the shape of things,2003-01-18,735992.0,97.0,['English'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Comedy']",tt0308878,6.6,11955.0,Paul Rudd,Rachel Weisz,2003,876064.1770384508
4657647,/m/0cftpw,69,2004-07-10,4551540.0,113.0,['Japanese'],['Japan'],"['Japanese Movies', 'Drama']",tt0408470,6.7,508.0,Satoshi Tsumabuki,Masanobu Andô,2004,5321982.156215659
26968526,/m/0bs2fdm,outrage,2010-05-17,8428636.0,109.0,"['Japanese', 'English']",['Japan'],"['Crime Fiction', 'Thriller', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Drama', 'Gangster Film']",tt1462667,6.8,14927.0,Takeshi Kitano,Kippei Shîna,2010,8751933.191051997
31734473,/m/0gtvrv3,cosmopolis,2012-05-25,6063556.0,109.0,['English'],"['France', 'Italy', 'Canada', 'Portugal']",['Drama'],tt1480656,5.1,50739.0,Robert Pattinson,Juliette Binoche,2012,6063556.0
657797,/m/030bcl,i still know what you did last summer,1998-11-13,84002112.0,100.0,['English'],['United States of America'],"['Horror', 'Slasher', 'Teen']",tt0130018,4.8,80514.0,Jennifer Love Hewitt,Freddie Prinze Jr.,1998,111368919.15068987
23966679,/m/076xkdz,summer wars,2009-08-01,18353560.0,113.0,['Japanese'],['Japan'],"['Science Fiction', 'Japanese Movies', 'Adventure', 'Animation', 'Anime', 'Comedy', 'Romance Film', 'Action']",tt1474276,7.4,32306.0,Ryunosuke Kamiki,Nanami Sakuraba,2009,19248122.975929197
13947064,/m/03cp0zq,the wackness,2008-07-03,3175469.0,99.0,['English'],['United States of America'],"['Romantic comedy', 'Indie', 'Drama', 'Comedy', 'Romance Film', 'Stoner film']",tt1082886,6.9,31405.0,Josh Peck,Ben Kingsley,2008,3386857.3029516432
242528,/m/01k5yv,frances,1982-12-03,5000000.0,140.0,['English'],['United States of America'],"['Drama', 'Period piece', 'Indie', 'Biographical film', 'Biopic [feature]']",tt0083967,7.2,8791.0,Jessica Lange,Jonathan Banks,1982,11985933.035861166
3080716,/m/08q1n8,venom,2005-09-16,881779.0,85.0,['English'],['United States of America'],"['Thriller', 'Horror', 'Supernatural', 'Cult', 'Slasher', 'Teen']",tt0428251,4.6,11031.0,Agnes Bruckner,Jonathan Jackson,2005,1008843.7463130342
6607195,/m/0gdl14,autumn in new york,2000-08-11,90726668.0,100.0,['English'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Medical fiction']",tt0174480,5.6,28964.0,Richard Gere,Winona Ryder,2000,115049056.68837674
26167604,/m/0b6jcxc,badmaash company,2010-05-07,5100000.0,144.0,"['Hindi', 'English']",['India'],"['Crime Thriller', 'Drama', 'Comedy', 'Workplace Comedy']",tt1602476,6.1,8021.0,Shahid Kapoor,Anushka Sharma,2010,5295620.699999998
489800,/m/02gpkt,rush hour,1998-09-18,244386864.0,93.0,"['Japanese', 'English', 'Cantonese']",['United States of America'],"['Thriller', 'Crime Fiction', 'Action', 'Comedy']",tt0120812,7.0,302923.0,Jackie Chan,Chris Tucker,1998,324004959.52181107
24188674,/m/07k7hb4,return to peyton place,1961-05-05,9996178.0,123.0,['English'],['United States of America'],['Drama'],tt0055370,5.9,1022.0,Carol Lynley,Jeff Chandler,1961,74108034.04269184
31557,/m/07rty,"the good, the bad and the ugly",1966-12-23,25100000.0,177.0,"['Italian', 'English']","['Spain', 'Italy', 'West Germany']","['World cinema', 'Epic Western', 'Spaghetti Western', 'Action/Adventure', 'Revisionist Western', 'Western', 'War film', 'Action']",tt0060196,8.8,829917.0,Clint Eastwood,Eli Wallach,1966,172231254.56831363
31403303,/m/0gky5yb,elles,2011-09-09,911466.0,92.0,"['French', 'Polish', 'English']","['France', 'Poland', 'Germany']",['Drama'],tt1549589,5.6,7686.0,Juliette Binoche,Anaïs Demoustier,2011,930606.7859999998
1587823,/m/05dp5l,jason's lyric,1994-09-28,20851521.0,120.0,['English'],['United States of America'],"['Crime Fiction', 'Crime Drama', 'Coming of age', 'Drama', 'Romantic drama', 'Romance Film']",tt0110186,6.6,4791.0,Allen Payne,Jada Pinkett Smith,1994,30633371.51009082
1531941,/m/058kh7,she's having a baby,1988-02-05,16031707.0,105.0,['English'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",tt0096094,6.0,14150.0,Kevin Bacon,Elizabeth McGovern,1988,29853145.343316723
16618557,/m/03yfc89,prelude to a kiss,1992-07-10,22697691.0,108.0,"['Dutch', 'English']",['United States of America'],"['Romantic comedy', 'Fantasy', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",tt0105165,5.6,8625.0,Meg Ryan,Alec Baldwin,1992,35410509.34166794
2058214,/m/06j4jy,my baby's daddy,2004-01-09,18490423.0,99.0,['English'],['United States of America'],"['Comedy', 'Domestic Comedy']",tt0332712,4.5,3943.0,Eddie Griffin,Anthony Anderson,2004,21620309.009012256
1699256,/m/05pc3g,duplex,2003-09-26,19322135.0,89.0,['English'],"['United States of America', 'Germany']","['Black comedy', 'Comedy']",tt0266489,5.9,63493.0,Ben Stiller,Drew Barrymore,2003,22999475.941859215
488484,/m/02gjpk,pitch black,2000-02-18,53187659.0,109.0,"['Arabic', 'English']",['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Action', 'Adventure']",tt0134847,7.0,256455.0,Radha Mitchell,Cole Hauser,2000,67446431.46613795
15886402,/m/03qdlh6,the final destination,2009-08-26,186167139.0,82.0,['English'],['United States of America'],"['Thriller', 'Teen', 'Horror', 'Slasher', 'Auto racing']",tt1144884,5.1,118730.0,Nick Zano,Krista Allen,2009,195241031.4701292
4744645,/m/0cl17q,instinct,1999-06-04,34105207.0,123.0,['English'],['United States of America'],"['Thriller', 'Mystery', 'Drama', 'Psychological thriller', 'Film adaptation']",tt0128278,6.5,34560.0,Anthony Hopkins,Cuba Gooding Jr.,1999,44286233.6678793
4328223,/m/0bxcw5,safe men,1998-08-07,45724.0,88.0,['English'],['United States of America'],"['Crime Fiction', 'Heist', 'Crime Comedy', 'Comedy', 'Buddy film', 'Comedy of Errors']",tt0120813,5.8,3628.0,Sam Rockwell,Steve Zahn,1998,60620.290823713374
26100632,/m/0b6d3kn,hesher,2010-01-22,382946.0,109.0,['English'],['United States of America'],"['Family Drama', 'Drama', 'Indie', 'Childhood Drama']",tt1403177,6.9,54538.0,Joseph Gordon-Levitt,Devin Brochu,2010,397634.65972199984
6167400,/m/0fts7y,twist,2003-09-07,47370.0,97.0,['English'],['Canada'],"['LGBT', 'Drama', 'Indie', 'Gay']",tt0339827,6.2,1416.0,Nick Stahl,Joshua Close,2003,56385.341235110456
2712888,/m/07zkr0,biwi no.1,1999-05-28,2200000.0,147.0,['Hindi'],['India'],"['Drama', 'World cinema', 'Bollywood']",tt0207341,5.7,6461.0,Karisma Kapoor,Salman Khan,1999,2856740.147313413
5676296,/m/0dzkns,liberty stands still,2002-01-18,595214.0,96.0,['English'],"['United States of America', 'Canada', 'Germany']","['Thriller', 'Crime Fiction', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller']",tt0280870,5.7,8125.0,Tanya Allen,Hart Bochner,2002,718412.5674664524
1401046,/m/04zmpd,the keep,1983-12-16,3661757.0,96.0,['English'],"['United States of America', 'United Kingdom']","['War film', 'Horror', 'Supernatural']",tt0085780,5.7,14716.0,Scott Glenn,Ian McKellen,1983,8440302.729922283
9932514,/m/02pxdg6,maid to order,1987-07-10,9868521.0,93.0,"['English', 'Spanish']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Fantasy', 'Comedy']",tt0093476,5.5,3698.0,Ally Sheedy,Beverly D'Angelo,1987,19185048.29042737
28429739,/m/0crbt32,traffic,2011-01-07,2930000.0,122.0,['Malayalam'],['India'],"['Mystery', 'Action', 'Adventure']",tt1821682,8.1,5334.0,Sreenivasan,Kunchacko Boban,2011,2991529.9999999995
724258,/m/035w2k,mission: impossible,1996-05-22,457696359.0,110.0,"['French', 'Czech', 'English']",['United States of America'],"['Thriller', 'Action/Adventure', 'Action', 'Spy']",tt0117060,7.2,479247.0,Tom Cruise,Jon Voight,1996,635662874.4384784
10286355,/m/02q7fl9,primary colors,1998-03-20,52090187.0,120.0,['English'],"['United States of America', 'France', 'Japan', 'United Kingdom', 'Germany']","['Media Satire', 'Japanese Movies', 'Film à clef', 'Comedy-drama', 'Political satire', 'Drama', 'Comedy', 'Film adaptation', 'Political cinema', 'Political drama']",tt0119942,6.7,30495.0,John Travolta,Emma Thompson,1998,69060499.6282393
409754,/m/024xxj,lan yu,2001-05-18,3847964.0,86.0,['Standard Mandarin'],['Hong Kong'],"['LGBT', 'World cinema', 'Historical fiction', 'Gay', 'Chinese Movies', 'Gay Interest', 'Drama', 'Gay Themed', 'Romantic drama', 'Romance Film', 'Political drama']",tt0292066,7.2,3114.0,Jun Hu,Ye Liu,2001,4755889.33304775
3434688,/m/09c7rx,thinner,1996-10-25,15315484.0,92.0,['English'],['United States of America'],"['Cult', 'Film adaptation', 'Horror', 'Supernatural']",tt0117894,5.8,34577.0,Robert John Burke,Joe Mantegna,1996,21270618.372685205
27608778,/m/028cd2q,vampires suck,2010-08-18,80547866.0,82.0,"['German', 'English']",['United States of America'],"['Parody', 'Comedy']",tt1666186,3.4,52437.0,Jenn Proske,Matt Lanter,2010,83637440.49616198
23438376,/m/06w6c6w,paper man,2009-06-15,13514.0,110.0,['English'],['United States of America'],"['Comedy-drama', 'Drama', 'Indie', 'Comedy']",tt0437405,6.5,20438.0,Jeff Daniels,Emma Stone,2009,14172.680062979998
12151283,/m/02vrglp,tentacles,1977-02-25,3000000.0,101.0,['English'],"['United States of America', 'Italy']","['Natural horror films', 'Horror']",tt0076809,3.7,4639.0,John Huston,Shelley Winters,1977,11302366.470702305
443718,/m/0294zg,days of heaven,1978-09-13,3446749.0,93.0,"['Italian', 'English']",['United States of America'],"['Crime Fiction', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'New Hollywood']",tt0077405,7.7,64409.0,Richard Gere,Brooke Adams,1978,12090757.396190781
22120174,/m/05p51gf,best friends,1982-12-17,36800000.0,108.0,['English'],['United States of America'],"['Romantic comedy', 'Screwball comedy', 'Drama', 'Comedy', 'Romance Film', 'Comedy film']",tt0083641,5.5,3309.0,Burt Reynolds,Goldie Hawn,1982,88216467.1439382
3017440,/m/08ktmx,radioland murders,1994-10-21,1316865.0,108.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Screwball comedy', 'Comedy Thriller', 'Mystery', 'Musical', 'Comedy', 'Crime Thriller', 'Black comedy', 'Whodunit']",tt0110939,6.1,3989.0,Brian Benben,Mary Stuart Masterson,1994,1934631.7601308676
67442,/m/0hqy5,exit wounds,2001-03-16,79958599.0,117.0,['English'],"['United States of America', 'Australia']","['Crime Fiction', 'Thriller', 'Action/Adventure', 'Mystery', 'Martial Arts Film', 'Action']",tt0242445,5.6,37365.0,Steven Seagal,DMX,2001,98824793.59722245
600216,/m/02v5nx,the 'burbs,1989-02-17,49101993.0,97.0,['English'],['United States of America'],"['Thriller', 'Horror', 'Cult', 'Comedy', 'Black comedy', 'Suspense']",tt0096734,6.8,85711.0,Tom Hanks,Bruce Dern,1989,87496999.06074083
31513300,/m/0glsx28,generation p,2011-04-14,4000000.0,116.0,"['English', 'Russian']","['United States of America', 'Russia']","['Science Fiction', 'Drama', 'Comedy']",tt0459748,6.7,4422.0,Vladimir Epifantsev,Mikhail Efremov,2011,4083999.9999999995
12139040,/m/02vr3gz,the orphanage,2007-05-20,78638987.0,105.0,['Spanish'],"['Mexico', 'Spain']","['Thriller', 'Mystery', 'Gothic Film', 'Horror', 'Drama']",tt0464141,7.4,165848.0,Belén Rueda,Fernando Cayo,2007,85803018.40398246
8260298,/m/026y4ft,the angrez,2006-06-02,300000.0,110.0,"['Hindi', 'Telugu language', 'English']",['India'],"['Comedy', 'World cinema']",tt2612156,7.5,534.0,Kuntaa Nikkil,Mast Ali,2006,334858.66683636466
7591721,/m/0kvc0h,igor,2008-09-19,30599801.0,86.0,['English'],"['United States of America', 'France']","['Adventure', 'Computer Animation', 'Animation', 'Fantasy', 'Comedy', 'Black comedy', 'Family Film']",tt0465502,5.9,24535.0,John Cusack,Molly Shannon,2008,32636804.03925121
1110047,/m/046vs6,october sky,1999-02-19,34675800.0,108.0,['English'],['United States of America'],"['Biography', 'Family Drama', 'Period piece', 'Coming of age', 'Film adaptation', 'Drama', 'Biographical film', 'Family Film']",tt0132477,7.8,99974.0,Jake Gyllenhaal,Chris Cooper,1999,45027159.09100475
1362608,/m/04wsg4,material girls,2006-08-18,16907725.0,97.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Satire', 'Comedy', 'Teen']",tt0433412,4.0,22861.0,Hilary Duff,Haylie Duff,2006,18872327.509119578
9019114,/m/027tpm8,socha na tha,2005-03-04,2400000.0,143.0,['Hindi'],['India'],"['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",tt0451919,7.4,8068.0,Abhay Deol,Ayesha Takia,2005,2745841.068058189
242539,/m/01k5_0,an officer and a gentleman,1982-07-28,129795554.0,122.0,"['Filipino language', 'English']",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama']",tt0084434,7.1,64082.0,Richard Gere,Debra Winger,1982,311144163.7193004
3737862,/m/09y6pb,the next best thing,2000-03-03,24362772.0,97.0,"['French', 'English']",['United States of America'],"['LGBT', 'Melodrama', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film']",tt0156841,4.7,11818.0,Madonna,Rupert Everett,2000,30894046.907068133
2514817,/m/07k67r,guilty by suspicion,1991-03-15,9480198.0,105.0,['English'],"['United States of America', 'France']","['Thriller', 'Period piece', 'Drama', 'Political drama', 'Courtroom Drama']",tt0101984,6.5,9785.0,Robert De Niro,Annette Bening,1991,15337220.403341318
228355,/m/01h7n7,the naked gun: from the files of police squad!,1988-12-02,78756177.0,85.0,['English'],['United States of America'],"['Parody', 'Crime Fiction', 'Screwball comedy', 'Comedy', 'Romance Film', 'Action']",tt0095705,7.6,189776.0,Leslie Nielsen,Priscilla Presley,1988,146654351.82073733
5549932,/m/0ds2hb,internal affairs,1990-01-12,27734391.0,115.0,"['English', 'Spanish']",['United States of America'],"['Thriller', 'Crime Fiction', 'Drama', 'Suspense', 'Crime Thriller']",tt0099850,6.5,23286.0,Richard Gere,Andy Garcia,1990,47067742.934050396
67415,/m/0hqq0,hard to kill,1990-02-09,47410000.0,95.0,['English'],"['United States of America', 'United Kingdom', 'Germany']","['Thriller', 'Action/Adventure', 'Action', 'Martial Arts Film', 'Action Thrillers']",tt0099739,5.8,32958.0,Steven Seagal,Kelly LeBrock,1990,80459011.79165351
3009141,/m/08k8v0,when a stranger calls,2006-02-03,66966987.0,87.0,['English'],['United States of America'],"['Thriller', 'Horror', 'Psychological thriller', 'Crime Thriller', 'Slasher', 'Teen']",tt0455857,5.1,49405.0,Camilla Belle,Tommy Flanagan,2006,74748253.2962272
35278316,/m/0j7ldt0,true blue,2001-11-29,1500000.0,97.0,['English'],['United States of America'],"['Crime Fiction', 'Thriller', 'Drama']",tt0267989,5.2,949.0,Tom Berenger,Lori Heuring,2001,1853924.3089518575
2983983,/m/08hppl,paradise now,2005-09-07,3395627.0,90.0,"['Arabic', 'English']","['Palestinian territories', 'France', 'Mandatory Palestine', 'Israel', 'Germany', 'Netherlands']","['Crime Fiction', 'Thriller', 'Social problem film', 'World cinema', 'Drama', 'Political drama']",tt0445620,7.4,24315.0,Kais Nashif,Ali Suliman,2005,3884938.3618363435
1388981,/m/04ynd_,cold creek manor,2003-09-19,29119434.0,118.0,['English'],"['United States of America', 'Canada', 'United Kingdom']","['Thriller', 'Crime Thriller', 'Drama', 'Psychological thriller', 'Mystery']",tt0331468,5.0,25185.0,Dennis Quaid,Sharon Stone,2003,34661372.65491403
28671081,/m/08gzyn,kids in america,2005-10-21,537667.0,91.0,['English'],['United States of America'],"['Drama', 'Comedy-drama', 'Comedy', 'Teen', 'Indie']",tt0408961,5.6,2828.0,Gregory Smith,Julie Bowen,2005,615145.053974851
18448029,/m/04f2dnx,surrogates,2009-09-24,122444772.0,88.0,['English'],['United States of America'],"['Thriller', 'Action Thrillers', 'Science Fiction', 'Action', 'Comedy-drama']",tt0986263,6.3,181519.0,Bruce Willis,Radha Mitchell,2009,128412799.98080002
1801280,/m/05y31z,mr. mom,1983-07-22,64783827.0,91.0,['English'],['United States of America'],"['Family Film', 'Satire', 'Comedy', 'Domestic Comedy']",tt0085970,6.6,28906.0,Michael Keaton,Teri Garr,1983,149325886.9670797
62440,/m/0gw7p,the sting,1973-12-25,159616327.0,129.0,['English'],['United States of America'],"['Crime Fiction', 'Buddy film', 'Gangster Film', 'Period piece', 'Drama', 'Comedy', 'Crime Comedy', 'Action', 'New Hollywood']",tt0070735,8.3,284561.0,Paul Newman,Robert Redford,1973,804380479.1261795
695227,/m/033g1f,lethal weapon 2,1989-07-07,227853986.0,113.0,"['Afrikaans', 'English']",['United States of America'],"['Thriller', 'Crime Fiction', 'Buddy film', 'Buddy cop', 'Action/Adventure', 'Comedy', 'Action Thrillers', 'Action']",tt0097733,7.3,192460.0,Mel Gibson,Danny Glover,1989,406023030.45067954
3550987,/m/09k_vl,in like flint,1967-03-15,11000000.0,99.0,['English'],['United States of America'],"['Parody', 'Action Comedy', 'Action/Adventure', 'Glamorized Spy Film', 'Comedy', 'Action', 'Spy']",tt0061810,6.1,6201.0,James Coburn,Lee J. Cobb,1967,72856981.35071489
1222564,/m/04jrzl,girl 6,1996-03-22,4939939.0,108.0,['English'],['United States of America'],"['Workplace Comedy', 'Comedy-drama', 'Indie', 'Comedy']",tt0116414,5.3,6709.0,Theresa Randle,Isaiah Washington,1996,6860740.232130057
4597853,/m/0cbv4g,the devil wears prada,2006-06-29,326551094.0,108.0,"['French', 'English']",['United States of America'],"['Parody', 'Comedy-drama', 'Workplace Comedy', 'Drama', 'Comedy', 'Film adaptation', 'Romance Film']",tt0458352,6.9,485180.0,Anne Hathaway,Meryl Streep,2006,364494879.96932137
23810915,/m/06_x996,up in the air,2009-09-05,166842739.0,108.0,['English'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Film adaptation', 'Romantic drama', 'Romance Film']",tt1193138,7.4,352556.0,George Clooney,Vera Farmiga,2009,174974749.19922122
9835,/m/02p5d,escape from new york,1981-05-23,50000000.0,99.0,['English'],"['United States of America', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Science Fiction', 'Indie', 'Doomsday film', 'Action/Adventure', 'Western', 'Escape Film', 'Action', 'Dystopia']",tt0082340,7.1,161974.0,Kurt Russell,Lee Van Cleef,1981,128728920.80514894
382387,/m/021s41,gremlins,1984-06-08,153083102.0,106.0,"['English', 'Spanish']",['United States of America'],"['Horror', 'Creature Film', 'Cult', 'Fantasy', 'Comedy', 'Black comedy', 'Horror Comedy']",tt0087363,7.3,254307.0,Zach Galligan,Phoebe Cates,1984,336051979.76078826
34748638,/m/0j3d9tn,rust and bone,2012-05-17,25762027.0,120.0,['French'],"['France', 'Belgium']","['Mystery', 'Drama']",tt2053425,7.4,71009.0,Marion Cotillard,Matthias Schoenaerts,2012,25762027.0
1811784,/m/05yw9l,where the boys are,1960-12-28,3500000.0,100.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Coming of age', 'Comedy']",tt0054469,6.7,3172.0,Dolores Hart,George Hamilton,1960,26285049.615799546
711102,/m/034vk8,lucas,1986-03-28,8200000.0,100.0,['English'],['United States of America'],"['Comedy-drama', 'Sports', 'Coming of age', 'Comedy', 'Drama', 'Romantic drama', 'Romance Film', 'Teen']",tt0091445,6.9,17871.0,Corey Haim,Kerri Green,1986,16594929.39385204
34778890,/m/0j3f3jh,stone,2012-01-19,3497134.0,90.0,['Russian'],['Russia'],"['Thriller', 'Drama']",tt2156825,5.5,748.0,Sergey Svetlakov,Nikolay Kozak,2012,3497134.0
1394959,/m/04z568,dark blue,2002-12-14,9059588.0,118.0,['English'],"['United States of America', 'United Kingdom', 'Germany']","['Thriller', 'Crime Fiction', 'Crime Drama', 'Period piece', 'Drama', 'Crime Thriller', 'Action']",tt0279331,6.6,24513.0,Kurt Russell,Ving Rhames,2002,10934759.38951077
21820310,/m/05p7bjn,challenge,2009-03-20,950000.0,120.0,['Bengali'],['India'],"['Comedy film', 'Action', 'Drama']",tt1399178,5.9,768.0,Tulika Basu,Biswajit Chakraborty,2009,996303.5414999999
1756460,/m/05tjh8,the cure,1995-04-21,2588429.0,98.0,['English'],['United States of America'],"['LGBT', 'Buddy film', 'Adventure', 'Family Drama', 'Drama', 'Comedy', 'Coming of age', 'Family Film']",tt0112757,7.7,10979.0,Joseph Mazzello,Brad Renfro,1995,3691952.3764820984
20086938,/m/0gkt09y,death bell,2008-08-06,9274859.0,88.0,['Korean'],['South Korea'],"['Thriller', 'Horror']",tt1438522,5.5,3254.0,Lee Beom-su,Kim Bum,2008,9892278.56987323
657764,/m/030b8c,uncle buck,1989-08-16,79258538.0,100.0,['English'],['United States of America'],"['Family Film', 'Drama', 'Comedy', 'Domestic Comedy']",tt0098554,7.1,110860.0,John Candy,Macaulay Culkin,1989,141234271.7930348
689549,/m/032zcf,music of the heart,1999-10-29,14859394.0,123.0,['English'],['United States of America'],"['Musical', 'Drama', 'Inspirational Drama', 'Indie']",tt0166943,6.7,13471.0,Meryl Streep,Cloris Leachman,1999,19295194.274794567
4276400,/m/0btpgx,one 2 ka 4,2001-03-30,5900000.0,173.0,"['Hindi', 'Urdu']",['India'],"['Action', 'Drama', 'Comedy']",tt0227194,5.5,5824.0,Shah Rukh Khan,Jackie Shroff,2001,7292102.281877305
3284664,/m/0939j1,the sentinel,2006-04-19,78084827.0,107.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Mystery', 'Drama', 'Political thriller', 'Action', 'Political drama']",tt0443632,6.1,52972.0,Michael Douglas,Kiefer Sutherland,2006,87157936.8978939
171068,/m/016z7s,the madness of king george,1994-12-28,15238994.0,109.0,['English'],['United Kingdom'],"['Biography', 'Costume drama', 'Comedy of manners', 'Period piece', 'Drama', 'Comedy', 'Political cinema', 'Biographical film', 'Historical fiction', 'Political drama']",tt0110428,7.2,18767.0,Nigel Hawthorne,Helen Mirren,1994,22387899.887113508
1785981,/m/05wsc1,king's ransom,2005-04-22,4008527.0,95.0,['English'],"['United States of America', 'Canada']","['Crime Fiction', 'Black comedy', 'Action', 'Comedy', 'Action/Adventure']",tt0388183,4.4,3954.0,Anthony Anderson,Kellita Smith,2005,4586157.524591704
